HTNO,SUBCODE,EM
209Y1A0541,2005601,57
209Y1A0542,2005601,48
209Y1A0543,2005601,54
209Y1A0544,2005601,49
209Y1A0545,2005601,44
209Y1A0546,2005601,52
209Y1A0547,2005601,37
209Y1A0548,2005601,53
209Y1A0549,2005601,57
209Y1A0550,2005601,41
209Y1A0551,2005601,37
209Y1A0552,2005601,60
209Y1A0553,2005601,45
209Y1A0554,2005601,55
209Y1A0555,2005601,54
209Y1A0556,2005601,29
209Y1A0557,2005601,56
209Y1A0558,2005601,48
209Y1A0559,2005601,57
209Y1A0560,2005601,53
209Y1A0561,2005601,39
209Y1A0562,2005601,46
209Y1A0563,2005601,46
209Y1A0564,2005601,56
209Y1A0565,2005601,53
209Y1A0566,2005601,28
209Y1A0567,2005601,58
209Y1A0568,2005601,50
209Y1A0569,2005601,51
209Y1A0570,2005601,53
209Y1A0571,2005601,55
209Y1A0572,2005601,31
209Y1A0573,2005601,55
209Y1A0574,2005601,40
209Y1A0575,2005601,60
209Y1A0576,2005601,55
209Y1A0577,2005601,53
209Y1A0578,2005601,47
209Y1A0579,2005601,48
209Y1A0580,2005601,58
209Y1A0581,2005601,37
209Y1A0582,2005601,59
209Y1A0583,2005601,25
209Y1A0584,2005601,55
209Y1A0585,2005601,59
209Y1A0586,2005601,52
209Y1A0587,2005601,56
209Y1A0588,2005601,55
209Y1A0589,2005601,44
209Y1A0591,2005601,41
209Y1A0592,2005601,43
209Y1A0593,2005601,58
209Y1A0594,2005601,46
209Y1A0595,2005601,55
209Y1A0596,2005601,34
209Y1A0597,2005601,56
209Y1A0598,2005601,52
209Y1A0599,2005601,46
209Y1A05A0,2005601,57
209Y1A05A1,2005601,45
209Y1A05A2,2005601,53
209Y1A05A3,2005601,49
209Y1A05A4,2005601,44
209Y1A05A5,2005601,30
209Y1A05A6,2005601,58
209Y1A05A7,2005601,40
209Y1A05A8,2005601,28
209Y1A05A9,2005601,54
209Y1A05B0,2005601,56
209Y1A05B1,2005601,59
209Y1A05B2,2005601,58
209Y1A05B3,2005601,51
209Y1A05B4,2005601,41
209Y1A05B5,2005601,37
209Y1A05B6,2005601,58
209Y1A05B7,2005601,58
209Y1A05B8,2005601,52
209Y1A05B9,2005601,57
209Y1A05C0,2005601,31
209Y1A05C1,2005601,54
209Y1A05C3,2005601,37
209Y1A05C4,2005601,45
209Y1A05C5,2005601,46
209Y1A05C6,2005601,35
209Y1A05C7,2005601,39
209Y1A05C9,2005601,57
209Y1A05D0,2005601,50
209Y1A05D1,2005601,58
209Y1A05D2,2005601,43
209Y1A05D3,2005601,55
209Y1A05D4,2005601,50
209Y1A05D5,2005601,48
209Y1A05D6,2005601,46
209Y1A05D7,2005601,51
209Y1A05D8,2005601,57
209Y1A05D9,2005601,38
209Y1A05E0,2005601,51
209Y1A05E1,2005601,45
209Y1A05E2,2005601,57
209Y1A05E3,2005601,50
209Y1A05E4,2005601,44
209Y1A05E5,2005601,48
209Y1A05E6,2005601,53
209Y1A05E7,2005601,46
209Y1A05E8,2005601,51
209Y1A05E9,2005601,56
209Y1A05F0,2005601,34
209Y1A05F1,2005601,33
209Y1A05F2,2005601,7
209Y1A05F3,2005601,57
209Y1A05F5,2005601,46
209Y1A05F6,2005601,54
209Y1A05F7,2005601,19
209Y1A05F8,2005601,57
209Y1A05F9,2005601,48
209Y1A05G0,2005601,46
209Y1A05G1,2005601,57
209Y1A05G2,2005601,55
209Y1A05G3,2005601,49
209Y1A05G4,2005601,55
209Y1A05G5,2005601,58
209Y1A05G6,2005601,60
209Y1A05G7,2005601,59
209Y1A05G8,2005601,48
209Y1A05G9,2005601,52
209Y1A05H0,2005601,51
209Y1A05H1,2005601,51
209Y1A05H2,2005601,47
209Y1A05H4,2005601,37
209Y1A05H5,2005601,49
209Y1A05H6,2005601,50
209Y1A05H7,2005601,37
209Y1A05H9,2005601,57
209Y1A05I0,2005601,58
209Y1A05I1,2005601,38
209Y1A05I2,2005601,45
209Y1A05I3,2005601,41
209Y1A05I4,2005601,41
209Y1A05I5,2005601,60
209Y1A05I6,2005601,54
209Y1A05I7,2005601,55
209Y1A05I8,2005601,54
209Y1A05I9,2005601,53
219Y5A0501,2005601,50
219Y5A0502,2005601,58
219Y5A0503,2005601,56
219Y5A0504,2005601,25
219Y5A0505,2005601,36
219Y5A0506,2005601,31
219Y5A0507,2005601,51
219Y5A0508,2005601,45
219Y5A0509,2005601,52
219Y5A0510,2005601,44
219Y5A0511,2005601,53
219Y5A0512,2005601,41
219Y5A0513,2005601,46
219Y5A0514,2005601,51
219Y5A0515,2005601,54
219Y5A0516,2005601,36
219Y5A0517,2005601,49
219Y5A0518,2005601,48
219Y5A0519,2005601,51
219Y5A0520,2005601,48
209Y1A0501,2005602,33
209Y1A0502,2005602,31
209Y1A0503,2005602,30
209Y1A0504,2005602,44
209Y1A0505,2005602,37
209Y1A0506,2005602,36
209Y1A0507,2005602,42
209Y1A0508,2005602,41
209Y1A0509,2005602,40
209Y1A0510,2005602,40
209Y1A0511,2005602,47
209Y1A0512,2005602,40
209Y1A0513,2005602,46
209Y1A0514,2005602,38
209Y1A0515,2005602,38
209Y1A0516,2005602,31
209Y1A0517,2005602,32
209Y1A0518,2005602,43
209Y1A0519,2005602,35
209Y1A0520,2005602,39
209Y1A0521,2005602,33
209Y1A0522,2005602,35
209Y1A0523,2005602,32
209Y1A0524,2005602,35
209Y1A0526,2005602,44
209Y1A0527,2005602,53
209Y1A0528,2005602,34
209Y1A0529,2005602,45
209Y1A0530,2005602,45
209Y1A0532,2005602,37
209Y1A0533,2005602,37
209Y1A0534,2005602,51
209Y1A0535,2005602,43
209Y1A0536,2005602,39
209Y1A0537,2005602,48
209Y1A0538,2005602,36
209Y1A0539,2005602,37
209Y1A0540,2005602,45
209Y1A0541,2005602,48
209Y1A0542,2005602,42
209Y1A0543,2005602,45
209Y1A0544,2005602,36
209Y1A0545,2005602,36
209Y1A0546,2005602,42
209Y1A0547,2005602,35
209Y1A0548,2005602,42
209Y1A0549,2005602,48
209Y1A0550,2005602,45
209Y1A0551,2005602,32
209Y1A0552,2005602,48
209Y1A0553,2005602,36
209Y1A0554,2005602,43
209Y1A0555,2005602,50
209Y1A0556,2005602,34
209Y1A0557,2005602,52
209Y1A0558,2005602,44
209Y1A0559,2005602,38
209Y1A0560,2005602,41
209Y1A0561,2005602,26
209Y1A0562,2005602,42
209Y1A0563,2005602,37
209Y1A0564,2005602,39
209Y1A0565,2005602,43
209Y1A0566,2005602,31
209Y1A0567,2005602,42
209Y1A0568,2005602,43
209Y1A0569,2005602,42
209Y1A0570,2005602,42
209Y1A0571,2005602,44
209Y1A0572,2005602,30
209Y1A0573,2005602,39
209Y1A0574,2005602,39
209Y1A0575,2005602,49
209Y1A0576,2005602,37
209Y1A0577,2005602,41
209Y1A0578,2005602,35
209Y1A0579,2005602,47
209Y1A0580,2005602,48
209Y1A0581,2005602,30
209Y1A0582,2005602,48
209Y1A0583,2005602,36
209Y1A0584,2005602,48
209Y1A0585,2005602,50
209Y1A0586,2005602,41
209Y1A0587,2005602,39
209Y1A0588,2005602,49
209Y1A0589,2005602,47
209Y1A0591,2005602,40
209Y1A0592,2005602,38
209Y1A0593,2005602,50
209Y1A0594,2005602,44
209Y1A0595,2005602,46
209Y1A0596,2005602,37
209Y1A0597,2005602,46
209Y1A0598,2005602,44
209Y1A0599,2005602,40
209Y1A05A0,2005602,44
209Y1A05A1,2005602,35
209Y1A05A2,2005602,39
209Y1A05A3,2005602,43
209Y1A05A4,2005602,37
209Y1A05A5,2005602,40
209Y1A05A6,2005602,50
209Y1A05A7,2005602,37
209Y1A05A8,2005602,26
209Y1A05A9,2005602,42
209Y1A05B0,2005602,43
209Y1A05B1,2005602,41
209Y1A05B2,2005602,51
209Y1A05B3,2005602,42
209Y1A05B4,2005602,35
209Y1A05B5,2005602,43
209Y1A05B6,2005602,46
209Y1A05B7,2005602,45
209Y1A05B8,2005602,43
209Y1A05B9,2005602,36
209Y1A05C0,2005602,31
209Y1A05C1,2005602,47
209Y1A05C3,2005602,30
209Y1A05C4,2005602,39
209Y1A05C5,2005602,37
209Y1A05C6,2005602,28
209Y1A05C7,2005602,41
209Y1A05C9,2005602,53
209Y1A05D0,2005602,44
209Y1A05D1,2005602,40
209Y1A05D2,2005602,33
209Y1A05D3,2005602,46
209Y1A05D4,2005602,34
209Y1A05D5,2005602,38
209Y1A05D6,2005602,41
209Y1A05D7,2005602,40
209Y1A05D8,2005602,36
209Y1A05D9,2005602,35
209Y1A05E0,2005602,37
209Y1A05E1,2005602,41
209Y1A05E2,2005602,46
209Y1A05E3,2005602,44
209Y1A05E4,2005602,33
209Y1A05E5,2005602,37
209Y1A05E6,2005602,43
209Y1A05E7,2005602,29
209Y1A05E8,2005602,37
209Y1A05E9,2005602,48
209Y1A05F0,2005602,35
209Y1A05F1,2005602,39
209Y1A05F2,2005602,25
209Y1A05F3,2005602,44
209Y1A05F5,2005602,40
209Y1A05F6,2005602,51
209Y1A05F7,2005602,27
209Y1A05F8,2005602,48
209Y1A05F9,2005602,49
209Y1A05G0,2005602,36
209Y1A05G1,2005602,46
209Y1A05G2,2005602,40
209Y1A05G3,2005602,37
209Y1A05G4,2005602,50
209Y1A05G5,2005602,43
209Y1A05G6,2005602,52
209Y1A05G7,2005602,48
209Y1A05G8,2005602,43
209Y1A05G9,2005602,48
209Y1A05H0,2005602,36
209Y1A05H1,2005602,47
209Y1A05H2,2005602,41
209Y1A05H4,2005602,35
209Y1A05H5,2005602,34
209Y1A05H6,2005602,33
209Y1A05H7,2005602,45
209Y1A05H9,2005602,46
209Y1A05I0,2005602,44
209Y1A05I1,2005602,29
209Y1A05I2,2005602,38
209Y1A05I3,2005602,50
209Y1A05I4,2005602,32
209Y1A05I5,2005602,45
209Y1A05I6,2005602,43
209Y1A05I7,2005602,49
209Y1A05I8,2005602,48
209Y1A05I9,2005602,42
219Y5A0501,2005602,36
219Y5A0502,2005602,47
219Y5A0503,2005602,47
219Y5A0504,2005602,44
219Y5A0505,2005602,34
219Y5A0506,2005602,42
219Y5A0507,2005602,36
219Y5A0508,2005602,30
219Y5A0509,2005602,38
219Y5A0510,2005602,33
219Y5A0511,2005602,44
219Y5A0512,2005602,37
219Y5A0513,2005602,42
219Y5A0514,2005602,43
219Y5A0515,2005602,37
219Y5A0516,2005602,32
219Y5A0517,2005602,45
219Y5A0518,2005602,43
219Y5A0519,2005602,36
219Y5A0520,2005602,39
209Y1A0501,2005603,40
209Y1A0502,2005603,33
209Y1A0503,2005603,27
209Y1A0504,2005603,52
209Y1A0505,2005603,36
209Y1A0506,2005603,37
209Y1A0507,2005603,47
209Y1A0508,2005603,43
209Y1A0509,2005603,39
209Y1A0510,2005603,48
209Y1A0511,2005603,45
209Y1A0512,2005603,37
209Y1A0513,2005603,47
209Y1A0514,2005603,41
209Y1A0515,2005603,37
209Y1A0516,2005603,39
209Y1A0517,2005603,34
209Y1A0518,2005603,47
209Y1A0519,2005603,46
209Y1A0520,2005603,45
209Y1A0521,2005603,35
209Y1A0522,2005603,40
209Y1A0523,2005603,33
209Y1A0524,2005603,30
209Y1A0526,2005603,47
209Y1A0527,2005603,52
209Y1A0528,2005603,44
209Y1A0529,2005603,49
209Y1A0530,2005603,48
209Y1A0532,2005603,51
209Y1A0533,2005603,35
209Y1A0534,2005603,50
209Y1A0535,2005603,37
209Y1A0536,2005603,36
209Y1A0537,2005603,54
209Y1A0538,2005603,45
209Y1A0539,2005603,38
209Y1A0540,2005603,45
209Y1A0541,2005603,46
209Y1A0542,2005603,42
209Y1A0543,2005603,47
209Y1A0544,2005603,40
209Y1A0545,2005603,44
209Y1A0546,2005603,48
209Y1A0547,2005603,33
209Y1A0548,2005603,48
209Y1A0549,2005603,51
209Y1A0550,2005603,48
209Y1A0551,2005603,28
209Y1A0552,2005603,51
209Y1A0553,2005603,31
209Y1A0554,2005603,47
209Y1A0555,2005603,40
209Y1A0556,2005603,35
209Y1A0557,2005603,48
209Y1A0558,2005603,46
209Y1A0559,2005603,37
209Y1A0560,2005603,43
209Y1A0561,2005603,30
209Y1A0562,2005603,40
209Y1A0563,2005603,47
209Y1A0564,2005603,48
209Y1A0565,2005603,40
209Y1A0566,2005603,41
209Y1A0567,2005603,37
209Y1A0568,2005603,43
209Y1A0569,2005603,36
209Y1A0570,2005603,39
209Y1A0571,2005603,50
209Y1A0572,2005603,34
209Y1A0573,2005603,37
209Y1A0574,2005603,30
209Y1A0575,2005603,52
209Y1A0576,2005603,49
209Y1A0577,2005603,45
209Y1A0578,2005603,38
209Y1A0579,2005603,50
209Y1A0580,2005603,49
209Y1A0581,2005603,35
209Y1A0582,2005603,50
209Y1A0583,2005603,42
209Y1A0584,2005603,49
209Y1A0585,2005603,52
209Y1A0586,2005603,45
209Y1A0587,2005603,48
209Y1A0588,2005603,48
209Y1A0589,2005603,44
209Y1A0591,2005603,41
209Y1A0592,2005603,27
209Y1A0593,2005603,47
209Y1A0594,2005603,43
209Y1A0595,2005603,43
209Y1A0596,2005603,27
209Y1A0597,2005603,49
209Y1A0598,2005603,43
209Y1A0599,2005603,47
209Y1A05A0,2005603,47
209Y1A05A1,2005603,42
209Y1A05A2,2005603,49
209Y1A05A3,2005603,45
209Y1A05A4,2005603,46
209Y1A05A5,2005603,44
209Y1A05A6,2005603,48
209Y1A05A7,2005603,41
209Y1A05A8,2005603,32
209Y1A05A9,2005603,45
209Y1A05B0,2005603,50
209Y1A05B1,2005603,45
209Y1A05B2,2005603,56
209Y1A05B3,2005603,46
209Y1A05B4,2005603,43
209Y1A05B5,2005603,36
209Y1A05B6,2005603,46
209Y1A05B7,2005603,49
209Y1A05B8,2005603,43
209Y1A05B9,2005603,37
209Y1A05C0,2005603,29
209Y1A05C1,2005603,45
209Y1A05C3,2005603,23
209Y1A05C4,2005603,43
209Y1A05C5,2005603,42
209Y1A05C6,2005603,37
209Y1A05C7,2005603,38
209Y1A05C9,2005603,47
209Y1A05D0,2005603,39
209Y1A05D1,2005603,51
209Y1A05D2,2005603,40
209Y1A05D3,2005603,48
209Y1A05D4,2005603,46
209Y1A05D5,2005603,45
209Y1A05D6,2005603,6
209Y1A05D7,2005603,46
209Y1A05D8,2005603,42
209Y1A05D9,2005603,34
209Y1A05E0,2005603,44
209Y1A05E1,2005603,47
209Y1A05E2,2005603,49
209Y1A05E3,2005603,41
209Y1A05E4,2005603,36
209Y1A05E5,2005603,41
209Y1A05E6,2005603,47
209Y1A05E7,2005603,36
209Y1A05E8,2005603,39
209Y1A05E9,2005603,47
209Y1A05F0,2005603,38
209Y1A05F1,2005603,40
209Y1A05F2,2005603,25
209Y1A05F3,2005603,44
209Y1A05F5,2005603,41
209Y1A05F6,2005603,51
209Y1A05F7,2005603,36
209Y1A05F8,2005603,46
209Y1A05F9,2005603,44
209Y1A05G0,2005603,34
209Y1A05G1,2005603,43
209Y1A05G2,2005603,51
209Y1A05G3,2005603,32
209Y1A05G4,2005603,51
209Y1A05G5,2005603,48
209Y1A05G6,2005603,45
209Y1A05G7,2005603,46
209Y1A05G8,2005603,47
209Y1A05G9,2005603,47
209Y1A05H0,2005603,36
209Y1A05H1,2005603,40
209Y1A05H2,2005603,43
209Y1A05H4,2005603,39
209Y1A05H5,2005603,46
209Y1A05H6,2005603,43
209Y1A05H7,2005603,40
209Y1A05H9,2005603,48
209Y1A05I0,2005603,55
209Y1A05I1,2005603,25
209Y1A05I2,2005603,49
209Y1A05I3,2005603,49
209Y1A05I4,2005603,31
209Y1A05I5,2005603,48
209Y1A05I6,2005603,51
209Y1A05I7,2005603,50
209Y1A05I8,2005603,49
209Y1A05I9,2005603,47
219Y5A0501,2005603,39
219Y5A0502,2005603,43
219Y5A0503,2005603,43
219Y5A0504,2005603,32
219Y5A0505,2005603,37
219Y5A0506,2005603,36
219Y5A0507,2005603,41
219Y5A0508,2005603,35
219Y5A0509,2005603,47
219Y5A0510,2005603,36
219Y5A0511,2005603,49
219Y5A0512,2005603,36
219Y5A0513,2005603,41
219Y5A0514,2005603,43
219Y5A0515,2005603,40
219Y5A0516,2005603,35
219Y5A0517,2005603,45
219Y5A0518,2005603,45
219Y5A0519,2005603,42
219Y5A0520,2005603,41
209Y1A0501,2005604,30
209Y1A0502,2005604,29
209Y1A0503,2005604,22
209Y1A0504,2005604,50
209Y1A0505,2005604,36
209Y1A0506,2005604,26
209Y1A0507,2005604,51
209Y1A0508,2005604,44
209Y1A0509,2005604,36
209Y1A0510,2005604,44
209Y1A0511,2005604,45
209Y1A0512,2005604,23
209Y1A0513,2005604,52
209Y1A0514,2005604,33
209Y1A0515,2005604,33
209Y1A0516,2005604,45
209Y1A0517,2005604,31
209Y1A0518,2005604,53
209Y1A0519,2005604,27
209Y1A0520,2005604,40
209Y1A0521,2005604,33
209Y1A0522,2005604,31
209Y1A0523,2005604,38
209Y1A0524,2005604,23
209Y1A0526,2005604,45
209Y1A0527,2005604,48
209Y1A0528,2005604,39
209Y1A0529,2005604,44
209Y1A0530,2005604,38
209Y1A0532,2005604,36
209Y1A0533,2005604,23
209Y1A0534,2005604,36
209Y1A0535,2005604,24
209Y1A0536,2005604,28
209Y1A0537,2005604,49
209Y1A0538,2005604,41
209Y1A0539,2005604,34
209Y1A0540,2005604,46
209Y1A0541,2005604,48
209Y1A0542,2005604,40
209Y1A0543,2005604,47
209Y1A0544,2005604,38
209Y1A0545,2005604,33
209Y1A0546,2005604,42
209Y1A0547,2005604,23
209Y1A0548,2005604,28
209Y1A0549,2005604,50
209Y1A0550,2005604,42
209Y1A0551,2005604,23
209Y1A0552,2005604,42
209Y1A0553,2005604,31
209Y1A0554,2005604,44
209Y1A0555,2005604,48
209Y1A0556,2005604,26
209Y1A0557,2005604,51
209Y1A0558,2005604,50
209Y1A0559,2005604,46
209Y1A0560,2005604,47
209Y1A0561,2005604,37
209Y1A0562,2005604,39
209Y1A0563,2005604,38
209Y1A0564,2005604,39
209Y1A0565,2005604,39
209Y1A0566,2005604,-2
209Y1A0567,2005604,40
209Y1A0568,2005604,46
209Y1A0569,2005604,36
209Y1A0570,2005604,43
209Y1A0571,2005604,42
209Y1A0572,2005604,24
209Y1A0573,2005604,46
209Y1A0574,2005604,31
209Y1A0575,2005604,50
209Y1A0576,2005604,42
209Y1A0577,2005604,43
209Y1A0578,2005604,27
209Y1A0579,2005604,43
209Y1A0580,2005604,49
209Y1A0581,2005604,29
209Y1A0582,2005604,49
209Y1A0583,2005604,41
209Y1A0584,2005604,43
209Y1A0585,2005604,47
209Y1A0586,2005604,42
209Y1A0587,2005604,48
209Y1A0588,2005604,51
209Y1A0589,2005604,34
209Y1A0591,2005604,37
209Y1A0592,2005604,37
209Y1A0593,2005604,46
209Y1A0594,2005604,43
209Y1A0595,2005604,41
209Y1A0596,2005604,21
209Y1A0597,2005604,50
209Y1A0598,2005604,44
209Y1A0599,2005604,32
209Y1A05A0,2005604,45
209Y1A05A1,2005604,39
209Y1A05A2,2005604,46
209Y1A05A3,2005604,47
209Y1A05A4,2005604,34
209Y1A05A5,2005604,38
209Y1A05A6,2005604,49
209Y1A05A7,2005604,31
209Y1A05A8,2005604,22
209Y1A05A9,2005604,41
209Y1A05B0,2005604,40
209Y1A05B1,2005604,43
209Y1A05B2,2005604,53
209Y1A05B3,2005604,40
209Y1A05B4,2005604,31
209Y1A05B5,2005604,28
209Y1A05B6,2005604,40
209Y1A05B7,2005604,50
209Y1A05B8,2005604,37
209Y1A05B9,2005604,35
209Y1A05C0,2005604,21
209Y1A05C1,2005604,38
209Y1A05C3,2005604,11
209Y1A05C4,2005604,37
209Y1A05C5,2005604,24
209Y1A05C6,2005604,28
209Y1A05C7,2005604,26
209Y1A05C9,2005604,48
209Y1A05D0,2005604,51
209Y1A05D1,2005604,49
209Y1A05D2,2005604,35
209Y1A05D3,2005604,51
209Y1A05D4,2005604,41
209Y1A05D5,2005604,39
209Y1A05D6,2005604,34
209Y1A05D7,2005604,27
209Y1A05D8,2005604,44
209Y1A05D9,2005604,25
209Y1A05E0,2005604,44
209Y1A05E1,2005604,35
209Y1A05E2,2005604,44
209Y1A05E3,2005604,48
209Y1A05E4,2005604,40
209Y1A05E5,2005604,39
209Y1A05E6,2005604,48
209Y1A05E7,2005604,46
209Y1A05E8,2005604,36
209Y1A05E9,2005604,50
209Y1A05F0,2005604,43
209Y1A05F1,2005604,40
209Y1A05F2,2005604,21
209Y1A05F3,2005604,52
209Y1A05F5,2005604,37
209Y1A05F6,2005604,48
209Y1A05F7,2005604,24
209Y1A05F8,2005604,53
209Y1A05F9,2005604,46
209Y1A05G0,2005604,41
209Y1A05G1,2005604,46
209Y1A05G2,2005604,49
209Y1A05G3,2005604,36
209Y1A05G4,2005604,51
209Y1A05G5,2005604,50
209Y1A05G6,2005604,45
209Y1A05G7,2005604,48
209Y1A05G8,2005604,41
209Y1A05G9,2005604,28
209Y1A05H0,2005604,35
209Y1A05H1,2005604,37
209Y1A05H2,2005604,33
209Y1A05H4,2005604,27
209Y1A05H5,2005604,36
209Y1A05H6,2005604,38
209Y1A05H7,2005604,50
209Y1A05H9,2005604,53
209Y1A05I0,2005604,48
209Y1A05I1,2005604,31
209Y1A05I2,2005604,28
209Y1A05I3,2005604,50
209Y1A05I4,2005604,22
209Y1A05I5,2005604,30
209Y1A05I6,2005604,46
209Y1A05I7,2005604,51
209Y1A05I8,2005604,40
209Y1A05I9,2005604,43
219Y5A0501,2005604,31
219Y5A0502,2005604,40
219Y5A0503,2005604,45
219Y5A0504,2005604,21
219Y5A0505,2005604,14
219Y5A0506,2005604,34
219Y5A0507,2005604,34
219Y5A0508,2005604,35
219Y5A0509,2005604,46
219Y5A0510,2005604,39
219Y5A0511,2005604,44
219Y5A0512,2005604,25
219Y5A0513,2005604,39
219Y5A0514,2005604,42
219Y5A0515,2005604,38
219Y5A0516,2005604,35
219Y5A0517,2005604,36
219Y5A0518,2005604,41
219Y5A0519,2005604,40
219Y5A0520,2005604,37
209Y1A0501,2005607,28
209Y1A0502,2005607,56
209Y1A0503,2005607,45
209Y1A0504,2005607,54
209Y1A0505,2005607,52
209Y1A0506,2005607,30
209Y1A0507,2005607,48
209Y1A0508,2005607,51
209Y1A0509,2005607,50
209Y1A0510,2005607,49
209Y1A0511,2005607,52
209Y1A0512,2005607,34
209Y1A0513,2005607,51
209Y1A0514,2005607,27
209Y1A0515,2005607,47
209Y1A0516,2005607,31
209Y1A0517,2005607,33
209Y1A0518,2005607,47
209Y1A0519,2005607,32
209Y1A0520,2005607,45
209Y1A0521,2005607,30
209Y1A0522,2005607,43
209Y1A0523,2005607,27
209Y1A0524,2005607,26
209Y1A0526,2005607,51
209Y1A0527,2005607,52
209Y1A0528,2005607,26
209Y1A0529,2005607,50
209Y1A0530,2005607,53
209Y1A0532,2005607,31
209Y1A0533,2005607,29
209Y1A0534,2005607,44
209Y1A0535,2005607,39
209Y1A0536,2005607,27
209Y1A0537,2005607,57
209Y1A0538,2005607,47
209Y1A0539,2005607,49
209Y1A0540,2005607,48
209Y1A0541,2005607,57
209Y1A0542,2005607,58
209Y1A0543,2005607,56
209Y1A0544,2005607,26
209Y1A0545,2005607,27
209Y1A0546,2005607,45
209Y1A0547,2005607,34
209Y1A0548,2005607,49
209Y1A0549,2005607,47
209Y1A0550,2005607,48
209Y1A0551,2005607,49
209Y1A0552,2005607,55
209Y1A0553,2005607,44
209Y1A0554,2005607,56
209Y1A0555,2005607,48
209Y1A0556,2005607,25
209Y1A0557,2005607,57
209Y1A0558,2005607,57
209Y1A0559,2005607,58
209Y1A0560,2005607,44
209Y1A0561,2005607,43
209Y1A0562,2005607,51
209Y1A0563,2005607,41
209Y1A0564,2005607,46
209Y1A0565,2005607,46
209Y1A0566,2005607,27
209Y1A0567,2005607,57
209Y1A0568,2005607,38
209Y1A0569,2005607,33
209Y1A0570,2005607,50
209Y1A0571,2005607,55
209Y1A0572,2005607,45
209Y1A0573,2005607,45
209Y1A0574,2005607,38
209Y1A0575,2005607,59
209Y1A0576,2005607,54
209Y1A0577,2005607,59
209Y1A0578,2005607,42
209Y1A0579,2005607,55
209Y1A0580,2005607,53
209Y1A0581,2005607,25
209Y1A0582,2005607,58
209Y1A0583,2005607,48
209Y1A0584,2005607,57
209Y1A0585,2005607,58
209Y1A0586,2005607,53
209Y1A0587,2005607,55
209Y1A0588,2005607,55
209Y1A0589,2005607,50
209Y1A0591,2005607,54
209Y1A0592,2005607,54
209Y1A0593,2005607,58
209Y1A0594,2005607,53
209Y1A0595,2005607,53
209Y1A0596,2005607,25
209Y1A0597,2005607,59
209Y1A0598,2005607,45
209Y1A0599,2005607,44
209Y1A05A0,2005607,54
209Y1A05A1,2005607,36
209Y1A05A2,2005607,49
209Y1A05A3,2005607,53
209Y1A05A4,2005607,45
209Y1A05A5,2005607,53
209Y1A05A6,2005607,59
209Y1A05A7,2005607,45
209Y1A05A8,2005607,36
209Y1A05A9,2005607,56
209Y1A05B0,2005607,48
209Y1A05B1,2005607,56
209Y1A05B2,2005607,58
209Y1A05B3,2005607,51
209Y1A05B4,2005607,46
209Y1A05B5,2005607,46
209Y1A05B6,2005607,58
209Y1A05B7,2005607,59
209Y1A05B8,2005607,46
209Y1A05B9,2005607,52
209Y1A05C0,2005607,30
209Y1A05C1,2005607,52
209Y1A05C3,2005607,25
209Y1A05C4,2005607,49
209Y1A05C5,2005607,50
209Y1A05C6,2005607,30
209Y1A05C7,2005607,41
209Y1A05C9,2005607,55
209Y1A05D0,2005607,48
209Y1A05D1,2005607,56
209Y1A05D2,2005607,50
209Y1A05D3,2005607,58
209Y1A05D4,2005607,58
209Y1A05D5,2005607,49
209Y1A05D6,2005607,52
209Y1A05D7,2005607,59
209Y1A05D8,2005607,59
209Y1A05D9,2005607,38
209Y1A05E0,2005607,50
209Y1A05E1,2005607,40
209Y1A05E2,2005607,57
209Y1A05E3,2005607,40
209Y1A05E4,2005607,40
209Y1A05E5,2005607,55
209Y1A05E6,2005607,48
209Y1A05E7,2005607,56
209Y1A05E8,2005607,45
209Y1A05E9,2005607,46
209Y1A05F0,2005607,57
209Y1A05F1,2005607,54
209Y1A05F2,2005607,31
209Y1A05F3,2005607,56
209Y1A05F5,2005607,54
209Y1A05F6,2005607,58
209Y1A05F7,2005607,24
209Y1A05F8,2005607,55
209Y1A05F9,2005607,57
209Y1A05G0,2005607,54
209Y1A05G1,2005607,56
209Y1A05G2,2005607,53
209Y1A05G3,2005607,59
209Y1A05G4,2005607,59
209Y1A05G5,2005607,57
209Y1A05G6,2005607,57
209Y1A05G7,2005607,58
209Y1A05G8,2005607,54
209Y1A05G9,2005607,50
209Y1A05H0,2005607,48
209Y1A05H1,2005607,54
209Y1A05H2,2005607,43
209Y1A05H4,2005607,47
209Y1A05H5,2005607,43
209Y1A05H6,2005607,55
209Y1A05H7,2005607,40
209Y1A05H9,2005607,57
209Y1A05I0,2005607,59
209Y1A05I1,2005607,47
209Y1A05I2,2005607,51
209Y1A05I3,2005607,57
209Y1A05I4,2005607,-1
209Y1A05I5,2005607,56
209Y1A05I6,2005607,56
209Y1A05I7,2005607,58
209Y1A05I8,2005607,54
209Y1A05I9,2005607,37
219Y5A0501,2005607,53
219Y5A0502,2005607,51
219Y5A0503,2005607,53
219Y5A0504,2005607,44
219Y5A0505,2005607,-1
219Y5A0506,2005607,30
219Y5A0507,2005607,57
219Y5A0508,2005607,46
219Y5A0509,2005607,54
219Y5A0510,2005607,30
219Y5A0511,2005607,50
219Y5A0512,2005607,54
219Y5A0513,2005607,48
219Y5A0514,2005607,58
219Y5A0515,2005607,40
219Y5A0516,2005607,54
219Y5A0517,2005607,38
219Y5A0518,2005607,42
219Y5A0519,2005607,46
219Y5A0520,2005607,-1
209Y1A0501,2005608,38
